EM_QUAL_DEPARTAMENTO_DO_CEPEL_VOCE_ESTA_ALOCADO,HA_QUANTO_TEMPO_VOCE_JA_PROGRAMA_DESENVOLVE_SISTEMAS,RESPOSTA,TECNOLOGIA,TOTAL,CATEGORIA
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Já usei,RUBY,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,C,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,GO,2,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,JULIA,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,R,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,RUBY,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,RUST,2,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,SCALA,2,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,TYPESCRIPT,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não preciso / Não se aplica,FORTRAN,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não preciso / Não se aplica,PHP,2,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não preciso / Não se aplica,R,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não preciso / Não se aplica,RUBY,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não preciso / Não se aplica,SCALA,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,JULIA,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,OUTRA,3,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,C_E_C,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,FORTRAN,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,JAVA,3,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,JAVASCRIPT,3,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,JULIA,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,MATLAB,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,PYTHON,2,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,R,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,RUST,1,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,SHELL_SCRIPT,3,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,SQL,3,LINGUAGEM_PROGRAMACAO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,TYPESCRIPT,2,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,C,2,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,C_E_C,2,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,JAVA,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,JAVASCRIPT,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,LABVIEW2,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,MATLAB,2,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,RUST,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,SHELL_SCRIPT,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,TYPESCRIPT,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,FORTRAN,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,GO,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,JAVA,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,JAVASCRIPT,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,JULIA,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,LABVIEW2,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,PHP,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,RUBY,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,RUST,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,TYPESCRIPT,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,FORTRAN,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,GO,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,JULIA,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,OUTRA,2,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,PHP,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,R,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,RUBY,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,SCALA,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,PYTHON,2,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,R,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,SCALA,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,SHELL_SCRIPT,1,LINGUAGEM_PROGRAMACAO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,SQL,2,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Já usei,C_E_C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Já usei,MATLAB,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,GO,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,JAVA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,JAVASCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,PHP,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,PYTHON,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,R,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,RUBY,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,SCALA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,TYPESCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,FORTRAN,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,JULIA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,LABVIEW2,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,OUTRA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,RUST,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,SHELL_SCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,SQL,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,C_E_C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,MATLAB,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,PHP,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,PYTHON,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,SHELL_SCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,SQL,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,GO,2,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,JULIA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,R,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,RUBY,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,RUST,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,C_E_C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,FORTRAN,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,JULIA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,LABVIEW2,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,PHP,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,R,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,RUBY,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,RUST,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,SCALA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,FORTRAN,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,LABVIEW2,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,MATLAB,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,OUTRA,2,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,SCALA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,JAVA,2,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,JAVASCRIPT,2,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,PYTHON,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,SHELL_SCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,SQL,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,TYPESCRIPT,2,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,C_E_C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,PHP,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,PYTHON,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,R,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,SHELL_SCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,SQL,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,C_E_C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,FORTRAN,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,GO,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,JAVA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,JAVASCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,JULIA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,LABVIEW2,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,MATLAB,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,OUTRA,2,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,PHP,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,PYTHON,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,R,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,RUBY,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,RUST,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,SCALA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,SHELL_SCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,SQL,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,TYPESCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,FORTRAN,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,GO,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,JULIA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,LABVIEW2,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,MATLAB,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,RUBY,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,RUST,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,SCALA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Uso atualmente,JAVA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Uso atualmente,JAVASCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Uso atualmente,TYPESCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Já usei,C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Já usei,C_E_C,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Já usei,FORTRAN,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Já usei,MATLAB,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Já usei,PHP,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Já usei,R,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não preciso / Não se aplica,LABVIEW2,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,GO,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,JULIA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,OUTRA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,RUBY,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,RUST,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,SCALA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Uso atualmente,JAVA,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Uso atualmente,JAVASCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Uso atualmente,PYTHON,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Uso atualmente,SHELL_SCRIPT,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Uso atualmente,SQL,1,LINGUAGEM_PROGRAMACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Uso atualmente,TYPESCRIPT,1,LINGUAGEM_PROGRAMACAO
